,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
3472,Volkswagen,2012,280000,80000,Diesel,Individual,Manual,3,20.54,1598.0,103.6,5.0
3473,Hyundai,2015,580000,74000,Diesel,Individual,Manual,2,21.19,1396.0,88.73,5.0
3474,Maruti,2018,875000,35000,Diesel,Individual,Manual,2,25.47,1248.0,88.5,7.0
3475,Hyundai,2013,500000,70000,Diesel,Individual,Manual,3,22.32,1582.0,126.32,5.0
3476,Maruti,2015,700000,60000,Diesel,Individual,Manual,1,26.21,1248.0,88.5,5.0
3477,Ford,2016,388000,50000,Petrol,Individual,Manual,2,18.16,1196.0,86.8,5.0
3478,Hyundai,2011,225000,80000,Petrol,Individual,Manual,2,20.36,1197.0,78.9,5.0
3479,Tata,2011,90000,90000,Petrol,Individual,Manual,2,15.64,1193.0,64.08,5.0
3480,Renault,2014,600000,114000,Diesel,Individual,Manual,1,19.01,1461.0,108.45,5.0
3481,Hyundai,2009,235000,100000,Petrol,Individual,Manual,1,18.5,1197.0,80.0,5.0
3482,Hyundai,2011,350000,100000,Diesel,Individual,Manual,2,23.0,1396.0,90.0,5.0
3483,Hyundai,2011,235000,80000,Petrol,Individual,Manual,2,20.36,1197.0,78.9,5.0
3484,Maruti,2010,190000,35000,Petrol,Individual,Manual,1,19.7,796.0,46.3,5.0
3485,Tata,2011,325000,79000,Diesel,Individual,Manual,1,21.12,1248.0,88.8,5.0
3486,Hyundai,2007,550000,2360457,Petrol,Individual,Manual,2,18.6,1197.0,81.83,5.0
3487,Volkswagen,2011,300000,120000,Diesel,Individual,Manual,3,20.54,1598.0,103.6,5.0
3488,Tata,2017,550000,10000,Petrol,Individual,Manual,1,20.3,1199.0,84.0,5.0
3489,Mahindra,2013,720000,150000,Diesel,Individual,Manual,2,15.1,2179.0,140.0,7.0
3490,Nissan,2011,110000,110000,Petrol,Individual,Manual,1,18.06,1198.0,75.0,5.0
3491,Maruti,2018,310000,10000,Petrol,Individual,Manual,1,24.7,796.0,47.3,5.0
3493,Tata,2012,260000,46000,Diesel,Individual,Manual,1,19.4,1405.0,70.0,5.0
3494,Hyundai,2002,55000,120000,Petrol,Individual,Manual,4,13.2,1495.0,94.0,5.0
3495,Maruti,2013,450000,108800,Diesel,Individual,Manual,3,22.9,1248.0,74.0,5.0
3496,Hyundai,2009,199000,70000,Petrol,Individual,Manual,2,20.36,1197.0,78.9,5.0
3497,Mahindra,2018,1000000,35000,Diesel,Individual,Manual,1,15.4,2523.0,75.0,7.0
3498,Ford,2011,240000,72000,Diesel,Individual,Manual,1,20.0,1399.0,68.0,5.0
3499,Renault,2018,350000,40000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
3500,Mahindra,2014,530000,120000,Diesel,Individual,Manual,3,15.96,2523.0,62.1,7.0
3501,Chevrolet,2011,150000,35000,Petrol,Individual,Manual,1,18.0,995.0,62.0,5.0
3502,Hyundai,2019,625000,12500,Petrol,Individual,Manual,1,18.6,1197.0,81.86,5.0
3503,Hyundai,2014,378000,80000,Petrol,Individual,Manual,1,18.9,1197.0,82.0,5.0
3504,Renault,2015,210000,210000,Petrol,Individual,Manual,2,25.17,799.0,53.3,5.0
3505,Maruti,2018,700000,100000,Diesel,Individual,Manual,2,28.4,1248.0,74.02,5.0
3506,Hyundai,2011,156000,110000,Petrol,Individual,Manual,2,17.92,1086.0,62.1,5.0
3507,Mahindra,2016,700000,103000,Diesel,Individual,Manual,1,16.5,1493.0,70.0,7.0
3508,Maruti,2010,194000,577414,Petrol,Individual,Manual,2,18.9,1061.0,67.0,5.0
3509,Maruti,2006,120000,100000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
3510,Honda,2015,415000,45000,Petrol,Individual,Automatic,1,15.5,1198.0,86.7,5.0
3511,Honda,2015,450000,45000,Petrol,Individual,Automatic,1,15.5,1198.0,86.7,5.0
3512,Honda,2014,325000,40000,Petrol,Individual,Manual,3,19.4,1198.0,86.8,5.0
3513,Mahindra,2014,525000,200000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,9.0
3514,Hyundai,2017,265000,100000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
3515,Maruti,2008,100000,120000,Petrol,Individual,Manual,2,19.7,796.0,35.0,8.0
3516,Jaguar,2017,2711000,9000,Diesel,Dealer,Automatic,1,13.6,1999.0,177.0,5.0
3517,Lexus,2019,5150000,20000,Petrol,Dealer,Automatic,1,22.37,2487.0,214.56,5.0
3518,Jaguar,2017,3200000,45000,Diesel,Dealer,Automatic,1,19.33,1999.0,177.0,5.0
3519,Tata,2015,503000,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
3520,Volvo,2019,3800000,20000,Diesel,Individual,Automatic,1,18.0,1969.0,190.0,5.0
3521,Toyota,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494.0,157.7,5.0
3522,Maruti,2013,225000,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998.0,67.05,5.0
3523,Maruti,2018,740000,38817,Diesel,Dealer,Manual,1,27.39,1248.0,74.0,5.0
3524,Honda,2016,550000,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199.0,88.7,5.0
3525,Toyota,2013,750000,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494.0,100.6,7.0
3526,Maruti,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,1,22.0,1197.0,81.8,5.0
3527,Toyota,2017,625000,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496.0,88.73,5.0
3528,Maruti,2018,600000,69779,Petrol,Dealer,Automatic,1,22.0,1197.0,81.8,5.0
3529,Hyundai,2017,450000,56290,Diesel,Dealer,Manual,1,24.0,1186.0,73.97,5.0
3530,BMW,2019,5400000,7500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
3531,BMW,2019,5500000,8500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
3532,Honda,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,1,19.0,1199.0,88.76,5.0
3533,Skoda,2016,645000,11000,Petrol,Dealer,Automatic,1,14.3,1598.0,103.5,5.0
3534,Volvo,2018,2475000,2000,Diesel,Dealer,Automatic,1,16.8,1984.0,150.0,5.0
3535,Tata,2015,400000,100000,Diesel,Individual,Manual,1,23.0,1248.0,88.7,5.0
3536,Hyundai,2013,345000,40000,Diesel,Individual,Manual,1,21.9,1396.0,88.8,5.0
3537,Mahindra,2018,850000,15000,Diesel,Individual,Manual,2,16.55,2498.0,105.0,6.0
3538,Maruti,2018,620000,15000,Petrol,Individual,Automatic,1,20.89,1197.0,81.8,5.0
3539,Maruti,2018,700000,10000,Petrol,Individual,Manual,2,21.4,1197.0,83.1,5.0
3540,Tata,2012,200000,90000,Diesel,Individual,Manual,1,22.3,1248.0,74.0,5.0
3541,Mahindra,2017,660000,80000,Diesel,Individual,Manual,1,16.5,1493.0,70.0,7.0
3542,Mitsubishi,2015,1700000,39000,Diesel,Individual,Manual,1,13.5,2477.0,175.56,7.0
3543,Tata,2009,90000,60000,Diesel,Individual,Manual,2,17.88,1396.0,52.8,5.0
3544,Mahindra,2015,1050000,28000,Diesel,Individual,Manual,2,15.1,2179.0,140.0,7.0
3545,Ford,2010,160000,90000,Petrol,Individual,Manual,2,15.6,1196.0,70.0,5.0
3546,Honda,2006,150000,80000,Petrol,Individual,Manual,3,13.5,1799.0,130.0,5.0
3547,Maruti,2010,200000,35000,Petrol,Individual,Manual,1,19.0,998.0,67.1,5.0
3548,Toyota,2011,365000,185000,Diesel,Individual,Manual,2,21.43,1364.0,87.2,5.0
3549,Fiat,2009,140000,110000,Petrol,Individual,Manual,2,15.7,1172.0,67.0,5.0
3550,Fiat,2016,360000,100000,Diesel,Individual,Manual,1,20.5,1248.0,91.72,5.0
3551,Honda,2008,200000,110000,Petrol,Individual,Manual,2,17.7,1497.0,78.0,5.0
3552,Skoda,2010,250000,100000,Diesel,Individual,Manual,2,17.5,1896.0,106.0,5.0
3553,Skoda,2008,229999,110000,Diesel,Individual,Manual,2,17.5,1896.0,106.0,5.0
3554,Ford,2011,320000,130000,Diesel,Individual,Manual,2,17.8,1399.0,68.0,5.0
3555,Hyundai,2003,85000,68300,Petrol,Individual,Manual,3,,,,
3556,Hyundai,2018,1200000,27000,Petrol,Individual,Manual,1,15.8,1591.0,121.3,5.0
3557,Maruti,2018,740000,9000,Petrol,Individual,Automatic,1,21.4,1197.0,83.1,5.0
3558,Hyundai,2013,345000,40000,Diesel,Individual,Manual,1,21.9,1396.0,88.8,5.0
3559,Maruti,2019,570000,19000,Petrol,Individual,Automatic,2,20.89,1197.0,81.8,5.0
3560,Maruti,2019,490000,10000,Petrol,Individual,Manual,1,20.52,1197.0,81.8,5.0
3561,Tata,2013,250000,100000,Diesel,Individual,Manual,1,23.57,1396.0,70.0,5.0
3562,Maruti,2017,430000,20000,Petrol,Individual,Automatic,1,20.51,998.0,67.0,5.0
3563,Hyundai,2014,225000,35000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
3564,Mahindra,2018,850000,15000,Diesel,Individual,Manual,2,16.55,2498.0,105.0,6.0
3565,Maruti,2018,620000,15000,Petrol,Individual,Automatic,1,20.89,1197.0,81.8,5.0
3566,Hyundai,2014,440000,70000,Diesel,Individual,Manual,2,22.54,1396.0,88.73,5.0
3567,Maruti,2016,800000,70000,Diesel,Individual,Manual,1,24.3,1248.0,88.5,5.0
3568,Maruti,2018,700000,10000,Petrol,Individual,Manual,2,21.4,1197.0,83.1,5.0
3569,Maruti,2016,600000,47000,Diesel,Individual,Manual,1,25.2,1248.0,74.0,5.0
3570,Tata,2012,200000,90000,Diesel,Individual,Manual,1,22.3,1248.0,74.0,5.0
3571,Mahindra,2017,660000,80000,Diesel,Individual,Manual,1,16.5,1493.0,70.0,7.0
3572,Mitsubishi,2015,1700000,39000,Diesel,Individual,Manual,1,13.5,2477.0,175.56,7.0
3573,Hyundai,2015,450000,53000,Diesel,Individual,Manual,1,24.0,1120.0,70.0,5.0
3574,Maruti,2013,420000,105000,Diesel,Individual,Manual,2,23.4,1248.0,74.0,5.0
3575,Toyota,2011,500000,121941,Diesel,Dealer,Manual,1,12.8,2494.0,102.0,8.0
3576,Tata,2016,350000,15000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
3577,Mahindra,2014,280000,100000,Diesel,Individual,Manual,1,14.0,2489.0,95.0,8.0
3578,Renault,2013,425000,152186,Diesel,Dealer,Manual,2,20.45,1461.0,83.8,5.0
3579,Hyundai,2013,295000,82246,Petrol,Dealer,Manual,1,20.36,1197.0,78.9,5.0
3580,Maruti,2016,540000,20000,Petrol,Individual,Manual,1,20.4,1197.0,81.8,5.0
3581,Maruti,2017,754000,40000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
3582,Toyota,2011,650000,89580,Diesel,Dealer,Manual,2,12.8,2494.0,102.0,8.0
3583,Toyota,2011,550000,250000,Diesel,Individual,Manual,2,12.8,2494.0,102.0,7.0
3584,Toyota,2011,550000,250000,Diesel,Individual,Manual,2,12.8,2494.0,102.0,7.0
3585,Ford,2019,675000,2789,Petrol,Dealer,Manual,1,18.16,1196.0,86.8,5.0
3586,Ford,2018,700000,35278,Diesel,Dealer,Manual,1,23.8,1499.0,98.97,5.0
3587,Ford,2018,795000,2860,Diesel,Dealer,Manual,1,23.8,1499.0,98.97,5.0
3588,Toyota,2010,515000,200000,Diesel,Individual,Manual,1,12.8,2494.0,102.0,7.0
3589,Mahindra,2018,450000,20000,Petrol,Individual,Manual,1,18.15,1198.0,82.0,6.0
3590,Hyundai,2008,155000,60000,Petrol,Individual,Manual,3,15.0,1086.0,66.6,5.0
3591,Toyota,2011,350000,100000,Diesel,Individual,Manual,2,23.59,1364.0,67.1,5.0
3592,Ford,2011,250000,78562,Diesel,Dealer,Manual,1,20.0,1399.0,68.0,5.0
3593,Hyundai,2011,450000,96000,Diesel,Individual,Manual,4,22.32,1582.0,126.32,5.0
3594,Hyundai,2011,450000,96000,Diesel,Individual,Manual,4,22.32,1582.0,126.32,5.0
3595,Maruti,2003,55599,36088,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
3596,Hyundai,2014,420000,50000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
3597,Toyota,2012,315000,100000,Diesel,Individual,Manual,1,,,,
3598,Maruti,2018,750000,40000,Diesel,Individual,Manual,1,25.1,1248.0,88.5,5.0
3599,Datsun,2020,450000,10000,Petrol,Individual,Manual,1,19.02,1198.0,67.05,5.0
3600,Maruti,2008,175000,60000,Diesel,Individual,Manual,2,17.8,1248.0,75.0,5.0
3601,Hyundai,2019,650000,10000,Petrol,Individual,Manual,1,17.19,1197.0,81.86,5.0
3602,Maruti,2018,1050000,10000,Diesel,Individual,Manual,1,25.47,1248.0,88.5,7.0
3603,Hyundai,2011,375000,35000,Diesel,Individual,Manual,2,22.32,1582.0,126.32,5.0
3604,Hyundai,2014,1100000,80000,Diesel,Individual,Manual,1,14.74,2199.0,194.3,7.0
3605,Mahindra,2019,1550000,28000,Diesel,Individual,Manual,1,15.1,2179.0,152.87,7.0
3606,Ford,2017,620000,35000,Diesel,Individual,Manual,1,24.29,1498.0,99.0,5.0
3607,Jeep,2017,1511000,32000,Diesel,Individual,Manual,1,16.3,1956.0,170.0,5.0
3608,Maruti,2003,135000,40000,Petrol,Individual,Manual,1,18.9,998.0,67.1,5.0
3609,Hyundai,2011,375000,35000,Diesel,Individual,Manual,2,22.32,1582.0,126.32,5.0
3610,Renault,2019,320000,10000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
3611,Mahindra,2019,1650000,25000,Diesel,Individual,Automatic,2,15.1,2179.0,152.87,7.0
3612,Maruti,2016,320000,50000,Petrol,Individual,Manual,1,23.95,998.0,67.05,5.0
3613,Maruti,2012,400000,129000,Diesel,Individual,Manual,1,19.3,1248.0,73.9,5.0
3614,Mahindra,2015,900000,100000,Diesel,Individual,Automatic,2,16.0,2179.0,140.0,7.0
3615,Maruti,2018,310000,30000,Petrol,Individual,Manual,1,24.7,796.0,47.3,5.0
3616,Tata,2018,595000,28000,Petrol,Individual,Manual,2,17.0,1198.0,108.5,5.0
3617,Maruti,2017,800000,60000,Diesel,Individual,Manual,1,23.65,1248.0,88.5,5.0
3618,Mahindra,2013,350000,70000,Petrol,Individual,Manual,1,13.87,1598.0,86.0,5.0
3619,Tata,2013,275000,110000,Diesel,Individual,Manual,1,19.1,1405.0,70.0,5.0
3620,Maruti,2019,420000,10000,Petrol,Individual,Manual,1,15.37,1196.0,73.0,5.0
3621,Hyundai,2008,250000,110000,Diesel,Individual,Manual,2,18.1,1493.0,110.0,5.0
3622,Maruti,2007,250000,100000,Diesel,Individual,Manual,2,17.8,1248.0,75.0,5.0
3623,Mahindra,2008,290000,120000,Diesel,Individual,Manual,2,12.05,2179.0,120.0,8.0
3624,Hyundai,2016,525000,60000,Petrol,Individual,Automatic,1,16.9,1197.0,82.0,5.0
3625,Mahindra,2008,250000,110000,Diesel,Individual,Manual,3,10.5,2609.0,120.0,7.0
3626,Hyundai,2007,90000,64000,Petrol,Individual,Manual,1,,,,
3627,Maruti,2017,430000,10000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
3628,Maruti,2017,630000,35000,Petrol,Individual,Manual,1,21.4,1197.0,83.1,5.0
3629,Tata,2018,550000,23000,Petrol,Individual,Manual,1,20.3,1199.0,84.0,5.0
3630,Maruti,2019,630000,15000,Diesel,Individual,Manual,2,28.4,1248.0,74.0,5.0
3631,Mahindra,2018,850000,20000,Diesel,Individual,Manual,1,18.49,2179.0,120.0,9.0
3632,Mahindra,2011,455000,90000,Diesel,Individual,Manual,1,13.6,2523.0,63.0,7.0
3633,Mahindra,2011,445000,90000,Diesel,Individual,Manual,1,13.6,2523.0,63.0,7.0
3634,Hyundai,2013,370000,80000,Diesel,Individual,Manual,1,21.9,1396.0,88.76,5.0
3635,Hyundai,2016,500000,50000,Petrol,Individual,Manual,1,18.9,1197.0,82.0,5.0
3636,Tata,2005,95000,50000,Diesel,Individual,Manual,2,,,,
3637,Tata,2012,140000,185000,Diesel,Individual,Manual,2,19.4,1405.0,70.0,5.0
3638,Maruti,2019,550000,40000,Petrol,Individual,Manual,1,21.21,1197.0,81.8,5.0
3639,Renault,2017,300000,30000,Petrol,Individual,Manual,1,23.01,999.0,67.0,5.0
3640,Tata,2011,150000,120000,Diesel,Individual,Manual,1,23.03,1396.0,69.0,5.0
3641,Maruti,2011,229999,500000,Petrol,Individual,Manual,2,18.9,998.0,67.1,5.0
3642,Mahindra,2017,880000,46000,Diesel,Individual,Manual,1,15.4,2179.0,120.0,7.0
3643,Toyota,2011,900000,120000,Diesel,Individual,Manual,1,11.5,2982.0,171.0,7.0
3644,Mahindra,2015,720000,80000,Diesel,Individual,Manual,1,15.4,2523.0,75.0,9.0
3645,Hyundai,2016,550000,90000,Diesel,Individual,Manual,2,22.54,1396.0,88.73,5.0
3646,Mahindra,2015,720000,90000,Diesel,Individual,Manual,1,15.4,2523.0,75.0,9.0
3647,Hyundai,2006,70000,80000,Petrol,Individual,Manual,2,,,,
3648,Maruti,2016,535000,70000,Diesel,Individual,Manual,1,25.2,1248.0,74.0,5.0
3649,Hyundai,2015,320000,91000,Diesel,Individual,Manual,3,24.4,1120.0,71.0,5.0
3650,Hyundai,2015,500000,90000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
3651,Maruti,2014,525000,110000,Diesel,Individual,Manual,2,20.77,1248.0,88.76,7.0
3652,Renault,2019,220000,90000,Petrol,Individual,Manual,1,23.01,999.0,67.0,5.0
3653,Tata,2018,350000,50000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
3654,Mahindra,2016,530000,60000,Diesel,Individual,Manual,1,18.49,1493.0,100.0,7.0
3655,Maruti,2013,215000,35000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
3656,Volkswagen,2012,335000,100000,Diesel,Individual,Manual,1,20.54,1598.0,103.6,5.0
3657,Hyundai,2015,320000,90000,Diesel,Individual,Manual,2,24.4,1120.0,71.0,5.0
3658,Ford,2011,135000,120000,Diesel,Individual,Manual,2,20.0,1399.0,68.0,5.0
3659,Maruti,2009,175000,95000,Petrol,Individual,Manual,2,19.0,998.0,66.1,5.0
3660,Mahindra,2017,800000,35000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
3661,Tata,2007,78000,38000,Petrol,Individual,Manual,2,15.3,1193.0,65.3,5.0
3662,Honda,2014,565000,56000,Petrol,Individual,Manual,2,17.4,1497.0,117.3,5.0
3663,Hyundai,2017,575000,50000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
3664,Hyundai,2014,170000,70000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
3665,Maruti,2014,250999,30000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
3666,Mahindra,2015,950000,188000,Diesel,Individual,Manual,1,16.0,2179.0,140.0,7.0
3667,Honda,2014,650000,60000,Petrol,Individual,Manual,1,17.8,1497.0,117.3,5.0
3668,Tata,2013,550000,133000,Diesel,Individual,Manual,1,14.0,2179.0,138.1,7.0
3669,Toyota,2010,650000,160000,Diesel,Individual,Manual,1,12.8,2494.0,102.0,7.0
3670,Mahindra,2013,800000,150000,Diesel,Individual,Manual,2,15.1,2179.0,140.0,7.0
3671,Maruti,2020,250999,30000,Petrol,Individual,Manual,1,22.05,796.0,47.3,5.0
3672,Maruti,2013,170000,60000,Petrol,Individual,Manual,2,22.74,796.0,47.3,5.0
3673,Tata,2013,250000,30000,Diesel,Individual,Manual,1,19.09,1396.0,69.0,5.0
3674,Chevrolet,2014,312000,80000,Petrol,Individual,Manual,1,13.7,1399.0,98.82,7.0
3675,Maruti,2014,250000,20000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
3676,Hyundai,2013,200000,80000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
3677,Mahindra,2016,670000,73000,Diesel,Individual,Manual,1,15.4,2523.0,75.0,7.0
3678,Hyundai,2017,270000,50000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
3679,Mahindra,2012,360000,200000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
3680,Maruti,2018,630000,46000,Diesel,Individual,Manual,1,28.4,1248.0,74.0,5.0
3681,Maruti,2003,55599,36088,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
3682,Mahindra,2018,400000,50000,Diesel,Individual,Manual,1,23.5,909.0,45.0,8.0
3683,Hyundai,2014,420000,50000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
3684,Maruti,2018,764000,25000,Petrol,Individual,Manual,1,20.73,1373.0,91.1,5.0
3685,Mahindra,2019,710000,30000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
3686,Tata,2018,1575000,30000,Diesel,Individual,Manual,1,17.6,2179.0,153.86,7.0
3687,Force,2018,1050000,13000,Diesel,Individual,Manual,1,17.0,2200.0,139.01,7.0
3688,Maruti,2019,1000000,15000,Petrol,Individual,Manual,1,19.01,1462.0,103.2,6.0
3689,Maruti,2017,650000,44000,Diesel,Dealer,Manual,1,23.65,1248.0,88.5,5.0
3690,Ford,2015,600000,63000,Diesel,Individual,Manual,1,22.77,1498.0,98.59,5.0
3691,Mahindra,2016,509999,110000,Diesel,Individual,Manual,1,18.49,1493.0,100.0,7.0
3692,Hyundai,2017,610000,14000,Petrol,Individual,Manual,1,19.1,1197.0,82.0,5.0
3693,Maruti,2017,310000,35000,Petrol,Individual,Manual,1,24.7,796.0,47.3,5.0
3694,Mahindra,2016,720000,35000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
3695,Tata,2012,158000,110000,Diesel,Individual,Manual,2,19.09,1396.0,69.0,5.0
3696,Tata,2011,175000,85700,Diesel,Individual,Manual,2,17.0,1405.0,70.0,5.0
3697,Maruti,2010,217000,120000,Diesel,Individual,Manual,1,21.1,1248.0,73.9,5.0
3698,Honda,2013,484999,50000,Diesel,Individual,Manual,1,25.8,1498.0,98.6,5.0
3699,Toyota,2012,315000,100000,Diesel,Individual,Manual,1,,,,
3700,Hyundai,2016,550000,35000,Diesel,Individual,Manual,1,24.4,1120.0,71.0,5.0
3701,Maruti,2012,280000,70000,Petrol,Individual,Manual,2,18.6,1197.0,85.8,5.0
3702,Ford,2013,350000,90000,Petrol,Individual,Manual,1,14.09,1596.0,99.6,5.0
3703,Mahindra,2017,1150000,42000,Diesel,Individual,Manual,2,16.0,2179.0,140.0,7.0
3704,Hyundai,2016,420000,30000,Petrol,Individual,Manual,2,18.9,1197.0,82.0,5.0
3705,Maruti,2017,810000,80000,Petrol,Individual,Manual,1,20.73,1373.0,91.1,5.0
3706,Hyundai,2011,290000,90000,Petrol,Individual,Manual,3,17.0,1197.0,80.0,5.0
3707,Chevrolet,2012,180000,60000,Petrol,Individual,Manual,1,18.6,1199.0,79.4,5.0
3708,Maruti,2010,160000,162000,Petrol,Individual,Manual,1,15.37,1196.0,73.0,5.0
3709,Tata,2017,66000,70000,Petrol,Individual,Manual,3,23.9,624.0,37.48,4.0
3710,Maruti,2015,369000,20000,Petrol,Individual,Manual,2,20.51,998.0,67.04,5.0
3711,Tata,2012,300000,80000,Diesel,Individual,Manual,2,13.93,2179.0,138.1,7.0
3712,Mahindra,2008,350000,90000,Diesel,Individual,Manual,1,13.6,2523.0,63.0,7.0
3713,Hyundai,2008,220000,120000,Petrol,Individual,Automatic,2,19.2,1197.0,80.0,5.0
3714,Chevrolet,2005,160000,220000,Diesel,Individual,Manual,1,14.8,2499.0,80.0,10.0
3715,Maruti,2009,221000,100000,Diesel,Individual,Manual,2,17.8,1248.0,75.0,5.0
3716,Tata,2017,400000,35000,Petrol,Individual,Manual,1,17.57,1193.0,88.7,5.0
3717,Toyota,2004,250000,120000,Petrol,Individual,Manual,2,13.4,2362.0,164.7,5.0
3718,Mahindra,2011,390000,120000,Diesel,Individual,Manual,4,13.6,2523.0,63.0,7.0
3719,Maruti,2012,190000,110000,Petrol,Individual,Manual,1,15.37,1196.0,73.0,5.0
3720,Renault,2017,300000,60000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
3721,Hyundai,2017,750000,27000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
3722,Maruti,2016,650000,50000,Diesel,Individual,Manual,1,26.59,1248.0,74.0,5.0
3723,Honda,2018,635000,40000,Petrol,Individual,Manual,1,17.8,1198.0,86.7,5.0
3724,Hyundai,2013,520000,88000,Diesel,Individual,Manual,2,22.32,1582.0,126.32,5.0
3725,Mahindra,2020,1500000,50000,Diesel,Individual,Manual,1,16.36,2179.0,140.0,7.0
3726,Hyundai,2012,415000,80000,Diesel,Individual,Manual,2,22.32,1582.0,126.32,5.0
3727,Hyundai,2019,700000,60000,Diesel,Individual,Manual,1,22.54,1396.0,88.76,5.0
3728,Maruti,2017,484999,26000,Petrol,Individual,Manual,2,21.21,1197.0,81.8,5.0
3729,Ford,2007,120000,80000,Petrol,Individual,Manual,2,16.6,1388.0,68.0,5.0
3730,Hyundai,2014,220000,60000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
3731,Hyundai,2014,320000,80000,Petrol,Individual,Manual,2,20.36,1197.0,78.9,5.0
3732,Maruti,2011,375000,90000,Diesel,Individual,Manual,2,22.9,1248.0,74.0,5.0
3733,Hyundai,2012,440000,80000,Diesel,Individual,Manual,2,22.32,1582.0,126.32,5.0
3734,Hyundai,2019,550000,15000,Petrol,Individual,Automatic,1,18.9,1197.0,81.86,5.0
3735,Maruti,2017,640000,35000,Diesel,Individual,Manual,2,25.2,1248.0,74.0,5.0
3736,Toyota,2014,420000,120000,Diesel,Individual,Manual,1,23.59,1364.0,67.04,5.0
3737,Hyundai,2016,330000,63000,Diesel,Individual,Manual,3,24.0,1120.0,70.0,5.0
3738,Volkswagen,2019,800000,25000,Diesel,Individual,Manual,1,21.66,1498.0,108.62,5.0
3739,Maruti,2011,240000,64500,Petrol,Individual,Manual,1,18.9,998.0,67.1,5.0
3740,Mahindra,2016,360000,100000,Diesel,Individual,Manual,2,25.32,1198.0,77.0,6.0
3741,Hyundai,2017,750000,40000,Diesel,Individual,Manual,1,23.9,1582.0,126.2,5.0
3742,Hyundai,2017,570000,15000,Petrol,Individual,Manual,2,18.6,1197.0,81.83,5.0
3743,Toyota,2015,450000,25000,Diesel,Individual,Manual,1,23.59,1364.0,67.04,5.0
3744,Maruti,2016,270000,82000,Petrol,Individual,Manual,3,18.5,1197.0,85.8,5.0
3745,Maruti,2012,459999,87000,Diesel,Individual,Manual,1,20.77,1248.0,88.76,7.0
3746,Maruti,2015,240000,80000,Petrol,Individual,Manual,2,23.95,998.0,67.05,5.0
3747,Renault,2012,320000,110000,Diesel,Individual,Manual,3,19.01,1461.0,108.45,5.0
3748,Tata,2011,149000,148000,Diesel,Individual,Manual,2,21.12,1248.0,88.8,5.0
3749,Mahindra,2018,1500000,40000,Diesel,Individual,Manual,1,16.36,2179.0,140.0,7.0
3750,Hyundai,2011,180000,70000,Petrol,Individual,Manual,1,16.36,1495.0,93.7,5.0
3752,Maruti,2008,65000,40000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
3753,Tata,2010,130000,120000,Diesel,Individual,Manual,1,17.0,1405.0,70.0,5.0
3754,Ford,2012,330000,60000,Diesel,Individual,Manual,1,17.8,1399.0,67.0,5.0
3755,Tata,2011,190000,90000,Diesel,Dealer,Manual,1,18.8,1248.0,90.0,5.0
3756,Maruti,2014,501000,68000,Diesel,Dealer,Manual,1,22.9,1248.0,74.0,5.0
